category,room_count,bathroom_count,size,price,city,region,price_per_m2,log_price,budget_tier,size_tier,cluster
Appartements,3,1,100.0,450.0,Ariana,Autres villes,4.5,2.6542,low,medium,1
Bureaux et Plateaux,1,1,20.0,650.0,Ariana,Autres villes,32.5,2.8136,low,small,1
Appartements,4,1,83.0,500.0,Ariana,Borj Louzir,6.02,2.6998,low,medium,1
Appartements,3,1,70.0,435.0,Ariana,Borj Louzir,6.21,2.6395,low,medium,1
Appartements,3,1,130.0,790.0,Ariana,Borj Louzir,6.08,2.8982,medium,large,1
"Magasins, Commerces et Locaux industriels",1,1,65.0,2000.0,Ariana,La Soukra,30.77,3.3012,high,medium,2
Appartements,3,1,150.0,1200.0,Ariana,Ennasr,8.0,3.0795,medium,large,1
Maisons et Villas,3,2,140.0,1600.0,Ariana,Jardins D'el Menzah,11.43,3.2044,high,large,2
Appartements,2,1,25.0,300.0,Ariana,Borj Louzir,12.0,2.4786,very_low,small,1
Appartements,2,2,90.0,950.0,Ariana,Ennasr,10.56,2.9782,medium,medium,1
Appartements,4,1,170.0,1250.0,Ariana,La Soukra,7.35,3.0973,medium,large,1
Appartements,3,2,164.0,1800.0,Ariana,La Soukra,10.98,3.2555,high,large,1
Appartements,3,1,120.0,450.0,Ariana,La Soukra,3.75,2.6542,low,large,1
Appartements,2,1,85.0,300.0,Ariana,Raoued,3.53,2.4786,very_low,medium,1
Appartements,3,2,130.0,800.0,Ariana,Autres villes,6.15,2.9036,medium,large,1
Appartements,3,1,130.0,130.0,Ariana,La Soukra,1.0,2.1173,very_low,large,1
Appartements,3,3,145.0,610.0,Ariana,Jardins D'el Menzah,4.21,2.786,low,large,1
Appartements,4,1,130.0,1400.0,Ariana,Ennasr,10.77,3.1464,medium,large,1
Colocations,2,1,70.0,125.0,Ariana,Ghazela,1.79,2.1004,very_low,medium,1
Appartements,2,1,70.0,800.0,Ariana,Ennasr,11.43,2.9036,medium,medium,1
Appartements,2,1,120.0,1200.0,Ariana,Ariana Ville,10.0,3.0795,medium,large,1
Appartements,3,2,175.0,1200.0,Ariana,Ennasr,6.86,3.0795,medium,large,1
Appartements,3,1,120.0,700.0,Ariana,Jardins D'el Menzah,5.83,2.8457,low,large,1
Bureaux et Plateaux,3,1,170.0,1800.0,Ariana,La Soukra,10.59,3.2555,high,large,1
Maisons et Villas,3,3,240.0,1650.0,Ariana,Ariana,6.88,3.2177,high,extra_large,2
Maisons et Villas,2,1,90.0,300.0,Ariana,Raoued,3.33,2.4786,very_low,medium,2
Appartements,3,3,120.0,1800.0,Ariana,La Soukra,15.0,3.2555,high,large,1
Appartements,2,1,100.0,90.0,Ariana,Autres villes,0.9,1.959,very_low,medium,1
Appartements,1,1,60.0,700.0,Ariana,Jardins D'el Menzah,11.67,2.8457,low,medium,1
Appartements,3,1,100.0,780.0,Ariana,La Soukra,7.8,2.8927,medium,medium,1
Appartements,2,1,100.0,400.0,Ariana,Ariana,4.0,2.6031,low,medium,1
Colocations,2,1,70.0,200.0,Ariana,Ariana Ville,2.86,2.3032,very_low,medium,1
"Magasins, Commerces et Locaux industriels",2,2,200.0,1100.0,Ariana,Mnihla,5.5,3.0418,medium,large,2
Maisons et Villas,3,1,120.0,450.0,Ariana,La Soukra,3.75,2.6542,low,large,2
Appartements,2,2,120.0,700.0,Ariana,La Soukra,5.83,2.8457,low,large,1
Appartements,2,1,80.0,400.0,Ariana,Ghazela,5.0,2.6031,low,medium,1
Bureaux et Plateaux,2,1,80.0,700.0,Ariana,Ghazela,8.75,2.8457,low,medium,1
Appartements,3,1,140.0,900.0,Ariana,Ariana Ville,6.43,2.9547,medium,large,1
Appartements,4,2,110.0,790.0,Ariana,Borj Louzir,7.18,2.8982,medium,large,1
Appartements,4,1,150.0,250.0,Ariana,Ariana Ville,1.67,2.3997,very_low,large,1
Appartements,2,1,120.0,800.0,Ariana,Ghazela,6.67,2.9036,medium,large,1
Appartements,3,1,120.0,500.0,Ariana,Borj Louzir,4.17,2.6998,low,large,1
Appartements,4,2,130.0,820.0,Ariana,La Soukra,6.31,2.9143,medium,large,1
"Magasins, Commerces et Locaux industriels",1,2,1500.0,2500.0,Ariana,Chotrana,1.67,3.3981,high,extra_large,2
Appartements,3,2,147.0,1300.0,Ariana,Ghazela,8.84,3.1143,medium,large,1
Appartements,1,1,70.0,70.0,Ariana,Autres villes,1.0,1.8513,very_low,medium,1
Appartements,1,1,130.0,1000.0,Ariana,La Soukra,7.69,3.0004,medium,large,1
Appartements,2,1,119.0,1350.0,Ariana,La Soukra,11.34,3.1307,medium,large,1
Appartements,2,1,70.0,700.0,Ariana,Ariana Ville,10.0,2.8457,low,medium,1
Maisons et Villas,2,1,70.0,320.0,Ariana,Chotrana,4.57,2.5065,low,medium,2
Colocations,1,1,40.0,170.0,Ariana,Ghazela,4.25,2.233,very_low,small,1
Appartements,2,1,66.0,650.0,Ariana,Mnihla,9.85,2.8136,low,medium,1
Maisons et Villas,5,2,200.0,2000.0,Ariana,Autres villes,10.0,3.3012,high,large,2
Appartements,2,1,80.0,400.0,Ariana,Autres villes,5.0,2.6031,low,medium,1
Appartements,4,2,140.0,1800.0,Ariana,La Soukra,12.86,3.2555,high,large,1
Appartements,3,2,170.0,1800.0,Ariana,La Soukra,10.59,3.2555,high,large,1
Appartements,2,1,100.0,800.0,Ariana,Ghazela,8.0,2.9036,medium,medium,1
"Magasins, Commerces et Locaux industriels",1,2,300.0,1600.0,Ariana,Chotrana,5.33,3.2044,high,extra_large,2
Maisons et Villas,3,1,150.0,700.0,Ariana,Raoued,4.67,2.8457,low,large,2
Appartements,1,1,70.0,260.0,Ariana,Raoued,3.71,2.4166,very_low,medium,1
Appartements,3,1,110.0,600.0,Ariana,Autres villes,5.45,2.7789,low,large,1
Appartements,3,1,110.0,650.0,Ariana,Ariana Ville,5.91,2.8136,low,large,1
Locations de vacances,2,1,80.0,600.0,Ariana,Autres villes,7.5,2.7789,low,medium,2
Appartements,2,1,75.0,370.0,Ariana,Ghazela,4.93,2.5694,low,medium,1
Appartements,2,1,92.0,480.0,Ariana,Borj Louzir,5.22,2.6821,low,medium,1
Appartements,1,1,45.0,500.0,Ariana,Ghazela,11.11,2.6998,low,small,1
Locations de vacances,3,3,150.0,100.0,Ariana,Autres villes,0.67,2.0043,very_low,large,2
Bureaux et Plateaux,10,5,400.0,80.0,Ariana,Ghazela,0.2,1.9085,very_low,extra_large,1
Appartements,4,2,147.0,1300.0,Ariana,Ghazela,8.84,3.1143,medium,large,1
Appartements,1,1,70.0,550.0,Ariana,Ghazela,7.86,2.7412,low,medium,1
Appartements,4,2,138.0,850.0,Ariana,La Soukra,6.16,2.9299,medium,large,1
Maisons et Villas,2,2,160.0,400.0,Ariana,Autres villes,2.5,2.6031,low,large,2
Maisons et Villas,4,1,230.0,1720.0,Ariana,Autres villes,7.48,3.2358,high,extra_large,2
"Magasins, Commerces et Locaux industriels",1,1,190.0,1300.0,Ariana,Autres villes,6.84,3.1143,medium,large,2
Appartements,2,1,100.0,850.0,Ariana,Jardins D'el Menzah,8.5,2.9299,medium,medium,1
"Magasins, Commerces et Locaux industriels",1,1,140.0,1200.0,Ariana,Borj Louzir,8.57,3.0795,medium,large,2
Colocations,1,1,20.0,150.0,Ariana,Borj Louzir,7.5,2.179,very_low,small,1
Maisons et Villas,3,2,120.0,500.0,Ariana,Ghazela,4.17,2.6998,low,large,2
Appartements,2,1,85.0,420.0,Ariana,Jardins D'el Menzah,4.94,2.6243,low,medium,1
Appartements,1,1,30.0,140.0,Ariana,Raoued,4.67,2.1492,very_low,small,1
Appartements,4,1,100.0,700.0,Ariana,Borj Louzir,7.0,2.8457,low,medium,1
Locations de vacances,2,1,65.0,60.0,Ariana,Ariana Ville,0.92,1.7853,very_low,medium,2
Maisons et Villas,2,2,180.0,1200.0,Ariana,Jardins D'el Menzah,6.67,3.0795,medium,large,2
Maisons et Villas,3,2,247.0,1500.0,Ariana,Jardins D'el Menzah,6.07,3.1764,medium,extra_large,2
Appartements,3,1,105.0,470.0,Ariana,Borj Louzir,4.48,2.673,low,large,1
Appartements,3,1,120.0,800.0,Ariana,Ghazela,6.67,2.9036,medium,large,1
Appartements,3,2,130.0,1400.0,Ariana,La Soukra,10.77,3.1464,medium,large,1
Appartements,1,1,100.0,100.0,Ariana,Ennasr,1.0,2.0043,very_low,medium,1
Appartements,2,1,200.0,800.0,Ariana,Ariana,4.0,2.9036,medium,large,1
Appartements,4,2,120.0,650.0,Ariana,La Soukra,5.42,2.8136,low,large,1
Maisons et Villas,7,4,300.0,1800.0,Ariana,Ennasr,6.0,3.2555,high,extra_large,2
Appartements,2,1,100.0,680.0,Ariana,La Soukra,6.8,2.8331,low,medium,1
Appartements,2,1,65.0,800.0,Ariana,Ennasr,12.31,2.9036,medium,medium,1
Colocations,2,1,300.0,250.0,Ariana,Ghazela,0.83,2.3997,very_low,extra_large,2
Appartements,1,1,90.0,450.0,Ariana,Ariana,5.0,2.6542,low,medium,1
Maisons et Villas,6,4,330.0,2000.0,Ariana,Jardins D'el Menzah,6.06,3.3012,high,extra_large,2
Appartements,2,1,80.0,550.0,Ariana,Ghazela,6.88,2.7412,low,medium,1
Appartements,2,1,70.0,490.0,Ariana,Autres villes,7.0,2.6911,low,medium,1
Appartements,3,1,120.0,1400.0,Ariana,La Soukra,11.67,3.1464,medium,large,1
Appartements,3,1,100.0,700.0,Ariana,Autres villes,7.0,2.8457,low,medium,1
Appartements,3,2,230.0,800.0,Ariana,La Soukra,3.48,2.9036,medium,extra_large,1
Appartements,2,1,65.0,800.0,Ariana,Autres villes,12.31,2.9036,medium,medium,1
Appartements,2,2,80.0,90.0,Ariana,Ennasr,1.12,1.959,very_low,medium,1
Locations de vacances,1,1,70.0,80.0,Ariana,Autres villes,1.14,1.9085,very_low,medium,2
Maisons et Villas,2,1,130.0,650.0,Ariana,Ghazela,5.0,2.8136,low,large,2
Maisons et Villas,3,1,90.0,600.0,Ariana,Borj Louzir,6.67,2.7789,low,medium,2
Maisons et Villas,2,1,200.0,130.0,Ariana,Sidi Thabet,0.65,2.1173,very_low,large,2
Appartements,3,1,110.0,600.0,Ariana,Ariana,5.45,2.7789,low,large,1
Appartements,3,1,99.0,650.0,Ariana,Borj Louzir,6.57,2.8136,low,medium,1
Appartements,3,1,160.0,850.0,Ariana,Ariana Ville,5.31,2.9299,medium,large,1
Maisons et Villas,4,2,152.0,1200.0,Ariana,Jardins D'el Menzah,7.89,3.0795,medium,large,2
Maisons et Villas,4,2,120.0,475.0,Ariana,Autres villes,3.96,2.6776,low,large,2
Appartements,1,2,30.0,250.0,Ariana,Ennasr,8.33,2.3997,very_low,small,1
Bureaux et Plateaux,1,2,30.0,250.0,Ariana,Ennasr,8.33,2.3997,very_low,small,1
Locations de vacances,1,1,170.0,90.0,Ariana,La Soukra,0.53,1.959,very_low,large,2
Appartements,3,2,140.0,1500.0,Ariana,Ennasr,10.71,3.1764,medium,large,1
Appartements,1,1,55.0,300.0,Ariana,Raoued,5.45,2.4786,very_low,medium,1
Appartements,3,1,170.0,1300.0,Ariana,La Soukra,7.65,3.1143,medium,large,1
Appartements,1,1,55.0,800.0,Ariana,Ennasr,14.55,2.9036,medium,medium,1
Appartements,2,1,120.0,330.0,Ariana,Raoued,2.75,2.5198,low,large,1
Appartements,1,1,60.0,70.0,Ariana,Ennasr,1.17,1.8513,very_low,medium,1
Appartements,1,1,78.0,1050.0,Ariana,Ennasr,13.46,3.0216,medium,medium,1
Locations de vacances,1,1,60.0,70.0,Ariana,Ennasr,1.17,1.8513,very_low,medium,2
Appartements,1,1,65.0,400.0,Ariana,La Soukra,6.15,2.6031,low,medium,1
Appartements,2,2,100.0,700.0,Ariana,Autres villes,7.0,2.8457,low,medium,1
Maisons et Villas,4,1,130.0,1200.0,Ariana,Jardins D'el Menzah,9.23,3.0795,medium,large,2
Maisons et Villas,4,2,402.0,3800.0,Ariana,La Soukra,9.45,3.5799,high,extra_large,2
Appartements,1,1,60.0,900.0,Ariana,La Soukra,15.0,2.9547,medium,medium,1
Appartements,1,1,40.0,800.0,Ariana,Ennasr,20.0,2.9036,medium,small,1
Maisons et Villas,3,2,300.0,1000.0,Ariana,Ghazela,3.33,3.0004,medium,extra_large,2
Appartements,2,1,97.0,1200.0,Ariana,La Soukra,12.37,3.0795,medium,medium,1
Appartements,3,1,80.0,480.0,Ariana,Borj Louzir,6.0,2.6821,low,medium,1
"Magasins, Commerces et Locaux industriels",1,1,69.0,1500.0,Ariana,Jardins D'el Menzah,21.74,3.1764,medium,medium,2
Appartements,1,1,120.0,550.0,Ariana,Autres villes,4.58,2.7412,low,large,1
Appartements,3,2,120.0,1300.0,Ariana,Autres villes,10.83,3.1143,medium,large,1
Appartements,3,2,130.0,1400.0,Ariana,Jardins D'el Menzah,10.77,3.1464,medium,large,1
Appartements,2,1,60.0,700.0,Ariana,Ghazela,11.67,2.8457,low,medium,1
Appartements,3,1,105.0,800.0,Ariana,Ennasr,7.62,2.9036,medium,large,1
Appartements,2,1,100.0,800.0,Ariana,La Soukra,8.0,2.9036,medium,medium,1
Maisons et Villas,4,1,120.0,950.0,Ariana,Raoued,7.92,2.9782,medium,large,2
Appartements,1,1,65.0,600.0,Ariana,Autres villes,9.23,2.7789,low,medium,1
Bureaux et Plateaux,2,1,100.0,600.0,Ariana,Ghazela,6.0,2.7789,low,medium,1
Maisons et Villas,3,1,120.0,450.0,Ariana,Autres villes,3.75,2.6542,low,large,2
Appartements,3,1,100.0,550.0,Ariana,Autres villes,5.5,2.7412,low,medium,1
Appartements,2,1,90.0,90.0,Ariana,Ennasr,1.0,1.959,very_low,medium,1
Appartements,3,3,131.0,1750.0,Ariana,Ennasr,13.36,3.2433,high,large,1
Bureaux et Plateaux,6,2,200.0,2500.0,Ariana,Autres villes,12.5,3.3981,high,large,1
Appartements,3,1,115.0,735.0,Ariana,Jardins D'el Menzah,6.39,2.8669,medium,large,1
